video_uid,video_id,true_label,split,sync_score
FAKE__id00414,id00414,1,train,0.6359180212020874
FAKE__id00415,id00415,1,train,0.6686375141143799
FAKE__id00417,id00417,1,train,0.650202214717865
FAKE__id00418,id00418,1,train,0.6567899584770203
FAKE__id00430,id00430,1,train,0.6680972576141357
FAKE__id00431,id00431,1,train,0.6571894884109497
FAKE__id00434,id00434,1,train,0.663966178894043
FAKE__id00458,id00458,1,train,0.6595421433448792
FAKE__id00461,id00461,1,train,0.6511179208755493
FAKE__id00462,id00462,1,train,0.6606165170669556
FAKE__id00478,id00478,1,train,0.6606533527374268
FAKE__id00491,id00491,1,train,0.6691677570343018
FAKE__id00496,id00496,1,train,0.6618025302886963
FAKE__id00518,id00518,1,train,0.6631126999855042
FAKE__id00529,id00529,1,train,0.6585831046104431
FAKE__id00548,id00548,1,train,0.6475021243095398
FAKE__id00555,id00555,1,train,0.6613401770591736
FAKE__id00559,id00559,1,train,0.659034252166748
FAKE__id00560,id00560,1,train,0.6113025546073914
FAKE__id00566,id00566,1,train,0.6628718972206116
FAKE__id00569,id00569,1,train,0.65972501039505
FAKE__id00575,id00575,1,train,0.6493920683860779
FAKE__id00577,id00577,1,train,0.6456632614135742
FAKE__id00589,id00589,1,train,0.656183123588562
FAKE__id00591,id00591,1,train,0.6482234001159668
FAKE__id00592,id00592,1,train,0.6488646268844604
FAKE__id00594,id00594,1,train,0.657142162322998
FAKE__id00616,id00616,1,train,0.6689956188201904
FAKE__id00618,id00618,1,train,0.6571987271308899
FAKE__id00680,id00680,1,train,0.6551685929298401
FAKE__id00685,id00685,1,train,0.6571996212005615
FAKE__id00694,id00694,1,train,0.6513039469718933
FAKE__id00696,id00696,1,train,0.6590542197227478
FAKE__id00701,id00701,1,train,0.653462827205658
FAKE__id00709,id00709,1,train,0.6631066203117371
FAKE__id00732,id00732,1,train,0.6716926693916321
FAKE__id00735,id00735,1,train,0.6440896987915039
FAKE__id00740,id00740,1,train,0.6746400594711304
FAKE__id00745,id00745,1,train,0.6634021997451782
FAKE__id00747,id00747,1,train,0.6647638082504272
FAKE__id00752,id00752,1,train,0.6601744890213013
FAKE__id00761,id00761,1,train,0.6370543241500854
FAKE__id00773,id00773,1,train,0.6527441740036011
FAKE__id00775,id00775,1,train,0.6346480250358582
FAKE__id00806,id00806,1,train,0.6335183382034302
FAKE__id00826,id00826,1,train,0.6601495742797852
FAKE__id00829,id00829,1,train,0.6517963409423828
FAKE__id00841,id00841,1,train,0.6498544216156006
FAKE__id00848,id00848,1,train,0.6483606100082397
FAKE__id00857,id00857,1,train,0.6497888565063477
FAKE__id00863,id00863,1,train,0.6247100234031677
FAKE__id00897,id00897,1,train,0.64734947681427
FAKE__id00909,id00909,1,train,0.6537975072860718
FAKE__id00943,id00943,1,train,0.6593456268310547
FAKE__id00945,id00945,1,train,0.6487697958946228
FAKE__id00946,id00946,1,train,0.6539938449859619
FAKE__id00971,id00971,1,train,0.6582541465759277
FAKE__id00981,id00981,1,train,0.6675621271133423
FAKE__id00999,id00999,1,train,0.6574870347976685
FAKE__id01001,id01001,1,train,0.6680110096931458
FAKE__id01005,id01005,1,train,0.6539575457572937
FAKE__id01018,id01018,1,train,0.6475668549537659
FAKE__id01026,id01026,1,train,0.6663053631782532
FAKE__id01036,id01036,1,train,0.6592185497283936
FAKE__id01044,id01044,1,train,0.6688200235366821
FAKE__id01048,id01048,1,train,0.6621096134185791
FAKE__id01051,id01051,1,train,0.6578428745269775
FAKE__id01052,id01052,1,train,0.6504607200622559
FAKE__id01058,id01058,1,train,0.6625709533691406
FAKE__id01075,id01075,1,train,0.6576963663101196
FAKE__id01098,id01098,1,train,0.6680124998092651
FAKE__id01099,id01099,1,train,0.6548553705215454
FAKE__id01123,id01123,1,train,0.6667566895484924
FAKE__id01124,id01124,1,train,0.6601458191871643
FAKE__id01126,id01126,1,train,0.6625844240188599
FAKE__id01156,id01156,1,train,0.6512934565544128
FAKE__id01157,id01157,1,train,0.6492319107055664
FAKE__id01163,id01163,1,train,0.6559985280036926
FAKE__id01168,id01168,1,train,0.6570410132408142
FAKE__id01178,id01178,1,train,0.6658204197883606
FAKE__id01182,id01182,1,train,0.6543794870376587
FAKE__id01192,id01192,1,train,0.6575593948364258
FAKE__id01204,id01204,1,train,0.6664943099021912
FAKE__id01210,id01210,1,train,0.6305405497550964
FAKE__id01211,id01211,1,train,0.6501657962799072
FAKE__id01212,id01212,1,train,0.645175576210022
FAKE__id01216,id01216,1,train,0.6486332416534424
FAKE__id01217,id01217,1,train,0.6533596515655518
FAKE__id01223,id01223,1,train,0.6586480140686035
FAKE__id01225,id01225,1,train,0.6570152044296265
FAKE__id01227,id01227,1,train,0.6599159240722656
FAKE__id01231,id01231,1,train,0.6590048670768738
FAKE__id01238,id01238,1,train,0.6450835466384888
FAKE__id01239,id01239,1,train,0.6485956311225891
FAKE__id01245,id01245,1,train,0.648078441619873
FAKE__id01248,id01248,1,train,0.6456277370452881
FAKE__id01451,id01451,1,train,0.6474231481552124
FAKE__id01528,id01528,1,train,0.6594395637512207
FAKE__id01532,id01532,1,train,0.6495311260223389
FAKE__id01589,id01589,1,train,0.6272162199020386
FAKE__id01597,id01597,1,train,0.6538798809051514
FAKE__id01610,id01610,1,train,0.6714465618133545
FAKE__id01637,id01637,1,train,0.6449503898620605
FAKE__id01661,id01661,1,train,0.6582896113395691
FAKE__id01691,id01691,1,train,0.6440005302429199
FAKE__id01783,id01783,1,train,0.666985034942627
FAKE__id01835,id01835,1,train,0.658677339553833
FAKE__id01838,id01838,1,train,0.6558169722557068
FAKE__id01856,id01856,1,train,0.6622039675712585
FAKE__id01907,id01907,1,train,0.6484237313270569
FAKE__id01920,id01920,1,train,0.6629183292388916
FAKE__id01933,id01933,1,train,0.6513659954071045
FAKE__id02005,id02005,1,train,0.6662318706512451
FAKE__id02040,id02040,1,train,0.6470781564712524
FAKE__id02051,id02051,1,train,0.6323361992835999
FAKE__id02071,id02071,1,train,0.6371511816978455
FAKE__id02089,id02089,1,train,0.663108229637146
FAKE__id02268,id02268,1,train,0.6526853442192078
FAKE__id02310,id02310,1,train,0.5893732309341431
FAKE__id02316,id02316,1,train,0.6577040553092957
FAKE__id02332,id02332,1,train,0.6667559146881104
FAKE__id02342,id02342,1,train,0.6444183588027954
FAKE__id02464,id02464,1,train,0.6577842235565186
FAKE__id02493,id02493,1,train,0.6571324467658997
FAKE__id02494,id02494,1,train,0.6280388832092285
FAKE__id02508,id02508,1,train,0.6474459767341614
FAKE__id02561,id02561,1,train,0.6478831768035889
FAKE__id02567,id02567,1,train,0.6593942642211914
FAKE__id02586,id02586,1,train,0.6532149314880371
FAKE__id02619,id02619,1,train,0.6612107753753662
FAKE__id02721,id02721,1,train,0.649420976638794
FAKE__id02808,id02808,1,train,0.6317785978317261
FAKE__id02824,id02824,1,train,0.6433387994766235
FAKE__id02838,id02838,1,train,0.668237566947937
FAKE__id03103,id03103,1,train,0.6659079790115356
FAKE__id03168,id03168,1,train,0.6424124240875244
FAKE__id03205,id03205,1,train,0.6534691452980042
FAKE__id03211,id03211,1,train,0.6556330323219299
FAKE__id03344,id03344,1,train,0.6651376485824585
FAKE__id03371,id03371,1,train,0.6466542482376099
FAKE__id03379,id03379,1,train,0.6212579011917114
FAKE__id03525,id03525,1,train,0.6532017588615417
FAKE__id03559,id03559,1,train,0.6552407741546631
FAKE__id03569,id03569,1,train,0.6600469350814819
FAKE__id03599,id03599,1,train,0.6499972343444824
FAKE__id03605,id03605,1,train,0.6575244069099426
FAKE__id03649,id03649,1,train,0.6706220507621765
FAKE__id03651,id03651,1,train,0.6612234115600586
FAKE__id03656,id03656,1,train,0.6203299164772034
FAKE__id03658,id03658,1,train,0.6680887937545776
FAKE__id03678,id03678,1,train,0.6502118706703186
FAKE__id03696,id03696,1,train,0.6592137217521667
FAKE__id03707,id03707,1,train,0.6626900434494019
FAKE__id03713,id03713,1,train,0.6456217765808105
FAKE__id03716,id03716,1,train,0.6549685001373291
FAKE__id03747,id03747,1,train,0.6694735884666443
FAKE__id03757,id03757,1,train,0.6463878750801086
FAKE__id03816,id03816,1,train,0.6491906642913818
FAKE__id03844,id03844,1,train,0.6554044485092163
FAKE__id03858,id03858,1,train,0.6664267778396606
FAKE__id03889,id03889,1,train,0.6613078117370605
FAKE__id03940,id03940,1,train,0.6382976770401001
FAKE__id03941,id03941,1,train,0.6526257991790771
FAKE__id03945,id03945,1,train,0.6548148393630981
FAKE__id03965,id03965,1,train,0.6461188793182373
FAKE__id04034,id04034,1,train,0.659485936164856
FAKE__id04055,id04055,1,train,0.6526164412498474
FAKE__id04070,id04070,1,train,0.6520695686340332
FAKE__id04073,id04073,1,train,0.6416335105895996
FAKE__id04216,id04216,1,train,0.6465575695037842
FAKE__id04219,id04219,1,train,0.6580924987792969
FAKE__id04221,id04221,1,train,0.6567435264587402
FAKE__id04222,id04222,1,train,0.6449843049049377
FAKE__id04374,id04374,1,train,0.6544122695922852
FAKE__id04376,id04376,1,train,0.6607151031494141
FAKE__id04437,id04437,1,train,0.6438980102539062
FAKE__id04490,id04490,1,train,0.657066822052002
FAKE__id04526,id04526,1,train,0.6476066708564758
FAKE__id04529,id04529,1,train,0.6691569685935974
FAKE__id04530,id04530,1,train,0.6612791419029236
FAKE__id04537,id04537,1,train,0.6549705266952515
FAKE__id04540,id04540,1,train,0.6560937166213989
FAKE__id04547,id04547,1,train,0.6617863178253174
FAKE__id04560,id04560,1,train,0.6646488904953003
FAKE__id04562,id04562,1,train,0.6601485013961792
FAKE__id04564,id04564,1,train,0.6467779874801636
FAKE__id04599,id04599,1,train,0.6510617733001709
FAKE__id04601,id04601,1,train,0.6543130874633789
FAKE__id04691,id04691,1,train,0.6670953035354614
FAKE__id04701,id04701,1,train,0.6546907424926758
FAKE__id04705,id04705,1,train,0.6507706642150879
FAKE__id04727,id04727,1,train,0.6532689929008484
FAKE__id04927,id04927,1,train,0.6601495742797852
FAKE__id05106,id05106,1,train,0.6604097485542297
FAKE__id05231,id05231,1,train,0.6581212282180786
FAKE__id05235,id05235,1,train,0.657299816608429
FAKE__id05252,id05252,1,train,0.6255154609680176
FAKE__id05332,id05332,1,train,0.6543210744857788
FAKE__id05435,id05435,1,train,0.6533102989196777
FAKE__id05478,id05478,1,train,0.6623502373695374
FAKE__id05576,id05576,1,train,0.6525465250015259
FAKE__id05631,id05631,1,train,0.6491854190826416
FAKE__id05743,id05743,1,train,0.6354542970657349
FAKE__id05844,id05844,1,train,0.6437129974365234
FAKE__id05845,id05845,1,train,0.6523451805114746
FAKE__id05920,id05920,1,train,0.6629268527030945
FAKE__id05931,id05931,1,train,0.6270270347595215
FAKE__id06060,id06060,1,train,0.6551415920257568
FAKE__id06061,id06061,1,train,0.6569418907165527
FAKE__id06065,id06065,1,train,0.655327558517456
FAKE__id06066,id06066,1,train,0.6355592012405396
FAKE__id06158,id06158,1,train,0.6635373830795288
FAKE__id06232,id06232,1,train,0.6602398157119751
FAKE__id06254,id06254,1,train,0.6494542360305786
FAKE__id06268,id06268,1,train,0.6590722799301147
FAKE__id06269,id06269,1,train,0.6648756861686707
FAKE__id06334,id06334,1,train,0.6541964411735535
FAKE__id06354,id06354,1,train,0.6526344418525696
FAKE__id06355,id06355,1,train,0.6519998908042908
FAKE__id06388,id06388,1,train,0.6501960754394531
FAKE__id06427,id06427,1,train,0.6562396287918091
FAKE__id06437,id06437,1,train,0.6545736789703369
FAKE__id06438,id06438,1,train,0.6366729736328125
FAKE__id06439,id06439,1,train,0.6572551131248474
FAKE__id06443,id06443,1,train,0.5910912752151489
FAKE__id06462,id06462,1,train,0.6415542960166931
FAKE__id06467,id06467,1,train,0.6539627909660339
FAKE__id06470,id06470,1,train,0.6601479053497314
FAKE__id06752,id06752,1,train,0.6615198850631714
FAKE__id06753,id06753,1,train,0.665687084197998
FAKE__id07008,id07008,1,train,0.6491621732711792
FAKE__id07049,id07049,1,train,0.6473947763442993
FAKE__id07078,id07078,1,train,0.6621319651603699
FAKE__id07102,id07102,1,train,0.6528522968292236
FAKE__id07108,id07108,1,train,0.6647058129310608
FAKE__id07136,id07136,1,train,0.6474335193634033
FAKE__id07161,id07161,1,train,0.6483549475669861
FAKE__id07182,id07182,1,train,0.6605851650238037
FAKE__id07194,id07194,1,train,0.6704232692718506
FAKE__id07195,id07195,1,train,0.6630053520202637
FAKE__id07200,id07200,1,train,0.653699517250061
FAKE__id07210,id07210,1,train,0.6552321910858154
FAKE__id07233,id07233,1,train,0.6550531983375549
FAKE__id07236,id07236,1,train,0.6504290699958801
FAKE__id07383,id07383,1,train,0.6612799763679504
FAKE__id07463,id07463,1,train,0.6577792763710022
FAKE__id07686,id07686,1,train,0.6618165969848633
FAKE__id07689,id07689,1,train,0.6599258184432983
FAKE__id07768,id07768,1,train,0.6548478603363037
FAKE__id07799,id07799,1,train,0.6326419115066528
FAKE__id07901,id07901,1,train,0.6534323692321777
FAKE__id08313,id08313,1,train,0.6600868701934814
FAKE__id08314,id08314,1,train,0.6580138206481934
FAKE__id08397,id08397,1,train,0.6526181697845459
FAKE__id08402,id08402,1,train,0.6269913911819458
FAKE__id08613,id08613,1,train,0.6588609218597412
FAKE__id09053,id09053,1,train,0.6661102771759033
FAKE__id09116,id09116,1,train,0.6630992889404297
FAKE__id09143,id09143,1,train,0.651714563369751
FAKE__id09171,id09171,1,train,0.6412466764450073
FAKE__id09174,id09174,1,train,0.6586366891860962
FAKE__id09181,id09181,1,train,0.6579961776733398
REAL__id00020,id00020,0,train,0.6608761548995972
REAL__id00021,id00021,0,train,0.6649128794670105
REAL__id00025,id00025,0,train,0.6553863286972046
REAL__id00029,id00029,0,train,0.6248098015785217
REAL__id00032,id00032,0,train,0.6575210094451904
REAL__id00033,id00033,0,train,0.6473705172538757
REAL__id00042,id00042,0,train,0.6351078748703003
REAL__id00043,id00043,0,train,0.650355339050293
REAL__id00049,id00049,0,train,0.6434605121612549
REAL__id00052,id00052,0,train,0.6566290855407715
REAL__id00055,id00055,0,train,0.6659817695617676
REAL__id00056,id00056,0,train,0.6718763113021851
REAL__id00063,id00063,0,train,0.636493444442749
REAL__id00068,id00068,0,train,0.6401917934417725
REAL__id00071,id00071,0,train,0.6476041078567505
REAL__id00076,id00076,0,train,0.6593108177185059
REAL__id00078,id00078,0,train,0.6629083156585693
REAL__id00088,id00088,0,train,0.6389909386634827
REAL__id00097,id00097,0,train,0.6577231287956238
REAL__id00098,id00098,0,train,0.6519215703010559
REAL__id00100,id00100,0,train,0.663529634475708
REAL__id00103,id00103,0,train,0.6761783957481384
REAL__id00126,id00126,0,train,0.6405720710754395
REAL__id00137,id00137,0,train,0.6648288369178772
REAL__id00145,id00145,0,train,0.6500017642974854
REAL__id00149,id00149,0,train,0.6557135581970215
REAL__id00169,id00169,0,train,0.6553969383239746
REAL__id00173,id00173,0,train,0.6635559797286987
REAL__id00180,id00180,0,train,0.6620140075683594
REAL__id00183,id00183,0,train,0.6677547097206116
REAL__id00185,id00185,0,train,0.6694200038909912
REAL__id00186,id00186,0,train,0.6465219855308533
REAL__id00187,id00187,0,train,0.6518411636352539
REAL__id00188,id00188,0,train,0.6612536907196045
REAL__id00190,id00190,0,train,0.658985435962677
REAL__id00192,id00192,0,train,0.6376575231552124
REAL__id00220,id00220,0,train,0.6434837579727173
REAL__id00225,id00225,0,train,0.6460227966308594
REAL__id00232,id00232,0,train,0.6629558801651001
REAL__id00235,id00235,0,train,0.6639083623886108
REAL__id00243,id00243,0,train,0.6591410636901855
REAL__id00261,id00261,0,train,0.6603900194168091
REAL__id00262,id00262,0,train,0.6728971004486084
REAL__id00264,id00264,0,train,0.671514630317688
REAL__id00266,id00266,0,train,0.643791675567627
REAL__id00270,id00270,0,train,0.6606662273406982
REAL__id00271,id00271,0,train,0.655551552772522
REAL__id00272,id00272,0,train,0.6495062112808228
REAL__id00282,id00282,0,train,0.6673082709312439
REAL__id00287,id00287,0,train,0.6591618657112122
REAL__id00291,id00291,0,train,0.6376210451126099
REAL__id00292,id00292,0,train,0.6544854640960693
REAL__id00305,id00305,0,train,0.6482991576194763
REAL__id00306,id00306,0,train,0.6539225578308105
REAL__id00325,id00325,0,train,0.659111738204956
REAL__id00328,id00328,0,train,0.6437053680419922
REAL__id00332,id00332,0,train,0.6460793018341064
REAL__id00345,id00345,0,train,0.6663123369216919
REAL__id00350,id00350,0,train,0.6478466987609863
REAL__id00358,id00358,0,train,0.6610424518585205
REAL__id00359,id00359,0,train,0.6498040556907654
REAL__id00363,id00363,0,train,0.6241909861564636
REAL__id00365,id00365,0,train,0.6662125587463379
REAL__id00366,id00366,0,train,0.6516216993331909
REAL__id00371,id00371,0,train,0.6679257750511169
REAL__id00373,id00373,0,train,0.6609617471694946
REAL__id00374,id00374,0,train,0.660210371017456
REAL__id00379,id00379,0,train,0.6469689607620239
REAL__id00381,id00381,0,train,0.6554055213928223
REAL__id00383,id00383,0,train,0.6126586198806763
REAL__id00395,id00395,0,train,0.6686819791793823
REAL__id00398,id00398,0,train,0.6596732139587402
REAL__id00414,id00414,0,train,0.6586434245109558
REAL__id00415,id00415,0,train,0.6536744832992554
REAL__id00417,id00417,0,train,0.6586921215057373
REAL__id00418,id00418,0,train,0.6626622676849365
REAL__id00428,id00428,0,train,0.6564393043518066
REAL__id00430,id00430,0,train,0.6335430145263672
REAL__id00431,id00431,0,train,0.6499874591827393
REAL__id00458,id00458,0,train,0.6540120840072632
REAL__id00459,id00459,0,train,0.6489368677139282
REAL__id00461,id00461,0,train,0.658793568611145
REAL__id00462,id00462,0,train,0.6529138088226318
REAL__id00475,id00475,0,train,0.652058482170105
REAL__id00478,id00478,0,train,0.6601666808128357
REAL__id00484,id00484,0,train,0.6303883194923401
REAL__id00488,id00488,0,train,0.6549727916717529
REAL__id00491,id00491,0,train,0.6735426783561707
REAL__id00495,id00495,0,train,0.6592844128608704
REAL__id00496,id00496,0,train,0.6494660973548889
REAL__id00498,id00498,0,train,0.6614644527435303
REAL__id00518,id00518,0,train,0.6611925363540649
REAL__id00519,id00519,0,train,0.6673322916030884
REAL__id00520,id00520,0,train,0.6621521711349487
REAL__id00529,id00529,0,train,0.6673283576965332
REAL__id00548,id00548,0,train,0.6621484160423279
REAL__id00554,id00554,0,train,0.6521830558776855
REAL__id00559,id00559,0,train,0.6772544980049133
REAL__id00560,id00560,0,train,0.6569035649299622
REAL__id00566,id00566,0,train,0.6615930795669556
REAL__id00568,id00568,0,train,0.6710954308509827
REAL__id00569,id00569,0,train,0.6599438190460205
REAL__id00575,id00575,0,train,0.6537039875984192
REAL__id00577,id00577,0,train,0.6546926498413086
REAL__id00582,id00582,0,train,0.6628804802894592
REAL__id00589,id00589,0,train,0.6591113209724426
REAL__id00591,id00591,0,train,0.6594785451889038
REAL__id00594,id00594,0,train,0.6648893356323242
REAL__id00597,id00597,0,train,0.6513907313346863
REAL__id00616,id00616,0,train,0.662009596824646
REAL__id00618,id00618,0,train,0.6638597249984741
REAL__id00633,id00633,0,train,0.6536343097686768
REAL__id00634,id00634,0,train,0.6542367935180664
REAL__id00680,id00680,0,train,0.627686619758606
REAL__id00685,id00685,0,train,0.6671323776245117
REAL__id00694,id00694,0,train,0.6343663334846497
REAL__id00696,id00696,0,train,0.6458901166915894
REAL__id00701,id00701,0,train,0.6494755148887634
REAL__id00707,id00707,0,train,0.6563218832015991
REAL__id00709,id00709,0,train,0.6556987166404724
REAL__id00735,id00735,0,train,0.6534144282341003
REAL__id00740,id00740,0,train,0.6591624617576599
REAL__id00745,id00745,0,train,0.6456378102302551
REAL__id00747,id00747,0,train,0.6662380695343018
REAL__id00752,id00752,0,train,0.6597834825515747
REAL__id00761,id00761,0,train,0.6603258848190308
REAL__id00763,id00763,0,train,0.6364130973815918
REAL__id00773,id00773,0,train,0.6628601551055908
REAL__id00781,id00781,0,train,0.6560284495353699
REAL__id00806,id00806,0,train,0.653211772441864
REAL__id00813,id00813,0,train,0.6690576076507568
REAL__id00826,id00826,0,train,0.6499732732772827
REAL__id00829,id00829,0,train,0.6659387946128845
REAL__id00832,id00832,0,train,0.6524068117141724
REAL__id00835,id00835,0,train,0.6505477428436279
REAL__id00841,id00841,0,train,0.6672736406326294
REAL__id00857,id00857,0,train,0.6552202701568604
REAL__id00863,id00863,0,train,0.6439933776855469
REAL__id00897,id00897,0,train,0.6582996845245361
REAL__id00909,id00909,0,train,0.6548933982849121
REAL__id00919,id00919,0,train,0.6286669969558716
REAL__id00935,id00935,0,train,0.6482597589492798
REAL__id00943,id00943,0,train,0.6550232172012329
REAL__id00944,id00944,0,train,0.6565988063812256
REAL__id00945,id00945,0,train,0.6582559943199158
REAL__id00946,id00946,0,train,0.6567293405532837
REAL__id00963,id00963,0,train,0.6585758924484253
REAL__id00990,id00990,0,train,0.6616067886352539
REAL__id01001,id01001,0,train,0.6597840785980225
REAL__id01002,id01002,0,train,0.6509577035903931
REAL__id01004,id01004,0,train,0.6567378640174866
REAL__id01005,id01005,0,train,0.648561418056488
REAL__id01018,id01018,0,train,0.6623314023017883
REAL__id01026,id01026,0,train,0.6555100083351135
REAL__id01035,id01035,0,train,0.6532641649246216
REAL__id01036,id01036,0,train,0.6586589813232422
REAL__id01044,id01044,0,train,0.6515071392059326
REAL__id01048,id01048,0,train,0.6417283415794373
REAL__id01051,id01051,0,train,0.6548840999603271
REAL__id01075,id01075,0,train,0.6659704446792603
REAL__id01076,id01076,0,train,0.6462382674217224
REAL__id01091,id01091,0,train,0.6526573896408081
REAL__id01096,id01096,0,train,0.6536970138549805
REAL__id01098,id01098,0,train,0.659900426864624
REAL__id01099,id01099,0,train,0.649490475654602
REAL__id01124,id01124,0,train,0.6710633635520935
REAL__id01126,id01126,0,train,0.6597859263420105
REAL__id01156,id01156,0,train,0.6587952375411987
REAL__id01157,id01157,0,train,0.6589853763580322
REAL__id01163,id01163,0,train,0.6465767621994019
REAL__id01168,id01168,0,train,0.6528897881507874
REAL__id01170,id01170,0,train,0.6567510366439819
REAL__id01175,id01175,0,train,0.6445895433425903
REAL__id01178,id01178,0,train,0.6488255858421326
REAL__id01179,id01179,0,train,0.663860559463501
REAL__id01182,id01182,0,train,0.6604479551315308
REAL__id01192,id01192,0,train,0.655707597732544
REAL__id01201,id01201,0,train,0.654094934463501
REAL__id01204,id01204,0,train,0.6481500864028931
REAL__id01207,id01207,0,train,0.6490922570228577
REAL__id01210,id01210,0,train,0.657278835773468
REAL__id01211,id01211,0,train,0.6465438604354858
REAL__id01215,id01215,0,train,0.6514371633529663
REAL__id01216,id01216,0,train,0.6451029777526855
REAL__id01217,id01217,0,train,0.6563373804092407
REAL__id01223,id01223,0,train,0.6563119888305664
REAL__id01225,id01225,0,train,0.6418175101280212
REAL__id01231,id01231,0,train,0.6475423574447632
REAL__id01238,id01238,0,train,0.6610620617866516
REAL__id01239,id01239,0,train,0.6423173546791077
REAL__id01245,id01245,0,train,0.6383687257766724
REAL__id01248,id01248,0,train,0.6388520002365112
REAL__id01281,id01281,0,train,0.662432074546814
REAL__id01392,id01392,0,train,0.6487371921539307
REAL__id01451,id01451,0,train,0.6377913951873779
REAL__id01528,id01528,0,train,0.6448293328285217
REAL__id01530,id01530,0,train,0.657137930393219
REAL__id01532,id01532,0,train,0.6412237882614136
REAL__id01544,id01544,0,train,0.6303138732910156
REAL__id01597,id01597,0,train,0.6529176235198975
REAL__id01610,id01610,0,train,0.6607925891876221
REAL__id01637,id01637,0,train,0.6558699607849121
REAL__id01661,id01661,0,train,0.6491627097129822
REAL__id01717,id01717,0,train,0.6663980484008789
REAL__id01779,id01779,0,train,0.6537143588066101
REAL__id01783,id01783,0,train,0.6630135774612427
REAL__id01835,id01835,0,train,0.6476926803588867
REAL__id01838,id01838,0,train,0.6511427164077759
REAL__id01907,id01907,0,train,0.659278392791748
REAL__id01920,id01920,0,train,0.664152979850769
REAL__id01972,id01972,0,train,0.6763215661048889
REAL__id01995,id01995,0,train,0.6461291313171387
REAL__id02040,id02040,0,train,0.6520156860351562
REAL__id02051,id02051,0,train,0.6646753549575806
REAL__id02071,id02071,0,train,0.6548724174499512
REAL__id02089,id02089,0,train,0.6482245326042175
REAL__id02268,id02268,0,train,0.6463305950164795
REAL__id02296,id02296,0,train,0.6448919773101807
REAL__id02301,id02301,0,train,0.6571056842803955
REAL__id02310,id02310,0,train,0.6579384803771973
REAL__id02316,id02316,0,train,0.6511874198913574
