unique_id,label_int,label_name,path
FAKE__id00166,1,FAKE,./processed_audio/FAKE/id00166/audio.wav
FAKE__id00166,1,FAKE,./processed_audio/FAKE/id00166/audio.wav
FAKE__id00166,1,FAKE,./processed_audio/FAKE/id00166/audio.wav
FAKE__id00166,1,FAKE,./processed_audio/FAKE/id00166/audio.wav
FAKE__id00166,1,FAKE,./processed_audio/FAKE/id00166/audio.wav
FAKE__id00166,1,FAKE,./processed_audio/FAKE/id00166/audio.wav
FAKE__id00166,1,FAKE,./processed_audio/FAKE/id00166/audio.wav
FAKE__id00166,1,FAKE,./processed_audio/FAKE/id00166/audio.wav
FAKE__id00166,1,FAKE,./processed_audio/FAKE/id00166/audio.wav
FAKE__id00166,1,FAKE,./processed_audio/FAKE/id00166/audio.wav
FAKE__id00166,1,FAKE,./processed_audio/FAKE/id00166/audio.wav
FAKE__id00166,1,FAKE,./processed_audio/FAKE/id00166/audio.wav
FAKE__id00166,1,FAKE,./processed_audio/FAKE/id00166/audio.wav
FAKE__id00166,1,FAKE,./processed_audio/FAKE/id00166/audio.wav
FAKE__id00166,1,FAKE,./processed_audio/FAKE/id00166/audio.wav
FAKE__id00166,1,FAKE,./processed_audio/FAKE/id00166/audio.wav
FAKE__id00166,1,FAKE,./processed_audio/FAKE/id00166/audio.wav
FAKE__id00166,1,FAKE,./processed_audio/FAKE/id00166/audio.wav
FAKE__id00166,1,FAKE,./processed_audio/FAKE/id00166/audio.wav
FAKE__id00166,1,FAKE,./processed_audio/FAKE/id00166/audio.wav
FAKE__id00166,1,FAKE,./processed_audio/FAKE/id00166/audio.wav
FAKE__id00173,1,FAKE,./processed_audio/FAKE/id00173/audio.wav
FAKE__id00173,1,FAKE,./processed_audio/FAKE/id00173/audio.wav
FAKE__id00173,1,FAKE,./processed_audio/FAKE/id00173/audio.wav
FAKE__id00173,1,FAKE,./processed_audio/FAKE/id00173/audio.wav
FAKE__id00173,1,FAKE,./processed_audio/FAKE/id00173/audio.wav
FAKE__id00173,1,FAKE,./processed_audio/FAKE/id00173/audio.wav
FAKE__id00173,1,FAKE,./processed_audio/FAKE/id00173/audio.wav
FAKE__id00173,1,FAKE,./processed_audio/FAKE/id00173/audio.wav
FAKE__id00173,1,FAKE,./processed_audio/FAKE/id00173/audio.wav
FAKE__id00173,1,FAKE,./processed_audio/FAKE/id00173/audio.wav
FAKE__id00173,1,FAKE,./processed_audio/FAKE/id00173/audio.wav
FAKE__id00173,1,FAKE,./processed_audio/FAKE/id00173/audio.wav
FAKE__id00173,1,FAKE,./processed_audio/FAKE/id00173/audio.wav
FAKE__id00173,1,FAKE,./processed_audio/FAKE/id00173/audio.wav
FAKE__id00173,1,FAKE,./processed_audio/FAKE/id00173/audio.wav
FAKE__id00173,1,FAKE,./processed_audio/FAKE/id00173/audio.wav
FAKE__id00173,1,FAKE,./processed_audio/FAKE/id00173/audio.wav
FAKE__id00173,1,FAKE,./processed_audio/FAKE/id00173/audio.wav
FAKE__id00173,1,FAKE,./processed_audio/FAKE/id00173/audio.wav
FAKE__id00173,1,FAKE,./processed_audio/FAKE/id00173/audio.wav
FAKE__id00173,1,FAKE,./processed_audio/FAKE/id00173/audio.wav
FAKE__id00173,1,FAKE,./processed_audio/FAKE/id00173/audio.wav
FAKE__id00173,1,FAKE,./processed_audio/FAKE/id00173/audio.wav
FAKE__id00173,1,FAKE,./processed_audio/FAKE/id00173/audio.wav
FAKE__id00366,1,FAKE,./processed_audio/FAKE/id00366/audio.wav
FAKE__id00366,1,FAKE,./processed_audio/FAKE/id00366/audio.wav
FAKE__id00366,1,FAKE,./processed_audio/FAKE/id00366/audio.wav
FAKE__id00366,1,FAKE,./processed_audio/FAKE/id00366/audio.wav
FAKE__id00366,1,FAKE,./processed_audio/FAKE/id00366/audio.wav
FAKE__id00366,1,FAKE,./processed_audio/FAKE/id00366/audio.wav
FAKE__id00366,1,FAKE,./processed_audio/FAKE/id00366/audio.wav
FAKE__id00366,1,FAKE,./processed_audio/FAKE/id00366/audio.wav
FAKE__id00366,1,FAKE,./processed_audio/FAKE/id00366/audio.wav
FAKE__id00366,1,FAKE,./processed_audio/FAKE/id00366/audio.wav
FAKE__id00366,1,FAKE,./processed_audio/FAKE/id00366/audio.wav
FAKE__id00366,1,FAKE,./processed_audio/FAKE/id00366/audio.wav
FAKE__id00366,1,FAKE,./processed_audio/FAKE/id00366/audio.wav
FAKE__id00366,1,FAKE,./processed_audio/FAKE/id00366/audio.wav
FAKE__id00366,1,FAKE,./processed_audio/FAKE/id00366/audio.wav
FAKE__id00366,1,FAKE,./processed_audio/FAKE/id00366/audio.wav
FAKE__id00366,1,FAKE,./processed_audio/FAKE/id00366/audio.wav
FAKE__id00366,1,FAKE,./processed_audio/FAKE/id00366/audio.wav
FAKE__id00366,1,FAKE,./processed_audio/FAKE/id00366/audio.wav
FAKE__id00366,1,FAKE,./processed_audio/FAKE/id00366/audio.wav
FAKE__id00366,1,FAKE,./processed_audio/FAKE/id00366/audio.wav
FAKE__id00366,1,FAKE,./processed_audio/FAKE/id00366/audio.wav
FAKE__id00366,1,FAKE,./processed_audio/FAKE/id00366/audio.wav
FAKE__id00366,1,FAKE,./processed_audio/FAKE/id00366/audio.wav
FAKE__id00366,1,FAKE,./processed_audio/FAKE/id00366/audio.wav
FAKE__id00391,1,FAKE,./processed_audio/FAKE/id00391/audio.wav
FAKE__id00391,1,FAKE,./processed_audio/FAKE/id00391/audio.wav
FAKE__id00391,1,FAKE,./processed_audio/FAKE/id00391/audio.wav
FAKE__id00391,1,FAKE,./processed_audio/FAKE/id00391/audio.wav
FAKE__id00391,1,FAKE,./processed_audio/FAKE/id00391/audio.wav
FAKE__id00391,1,FAKE,./processed_audio/FAKE/id00391/audio.wav
FAKE__id00391,1,FAKE,./processed_audio/FAKE/id00391/audio.wav
FAKE__id00391,1,FAKE,./processed_audio/FAKE/id00391/audio.wav
FAKE__id00391,1,FAKE,./processed_audio/FAKE/id00391/audio.wav
FAKE__id00391,1,FAKE,./processed_audio/FAKE/id00391/audio.wav
FAKE__id00391,1,FAKE,./processed_audio/FAKE/id00391/audio.wav
FAKE__id00391,1,FAKE,./processed_audio/FAKE/id00391/audio.wav
FAKE__id00391,1,FAKE,./processed_audio/FAKE/id00391/audio.wav
FAKE__id00391,1,FAKE,./processed_audio/FAKE/id00391/audio.wav
FAKE__id00391,1,FAKE,./processed_audio/FAKE/id00391/audio.wav
FAKE__id00391,1,FAKE,./processed_audio/FAKE/id00391/audio.wav
FAKE__id00391,1,FAKE,./processed_audio/FAKE/id00391/audio.wav
FAKE__id00391,1,FAKE,./processed_audio/FAKE/id00391/audio.wav
FAKE__id00391,1,FAKE,./processed_audio/FAKE/id00391/audio.wav
FAKE__id00391,1,FAKE,./processed_audio/FAKE/id00391/audio.wav
FAKE__id00391,1,FAKE,./processed_audio/FAKE/id00391/audio.wav
FAKE__id00391,1,FAKE,./processed_audio/FAKE/id00391/audio.wav
FAKE__id00391,1,FAKE,./processed_audio/FAKE/id00391/audio.wav
FAKE__id00475,1,FAKE,./processed_audio/FAKE/id00475/audio.wav
FAKE__id00475,1,FAKE,./processed_audio/FAKE/id00475/audio.wav
FAKE__id00475,1,FAKE,./processed_audio/FAKE/id00475/audio.wav
FAKE__id00475,1,FAKE,./processed_audio/FAKE/id00475/audio.wav
FAKE__id00475,1,FAKE,./processed_audio/FAKE/id00475/audio.wav
FAKE__id00475,1,FAKE,./processed_audio/FAKE/id00475/audio.wav
FAKE__id00475,1,FAKE,./processed_audio/FAKE/id00475/audio.wav
FAKE__id00475,1,FAKE,./processed_audio/FAKE/id00475/audio.wav
FAKE__id00475,1,FAKE,./processed_audio/FAKE/id00475/audio.wav
FAKE__id00475,1,FAKE,./processed_audio/FAKE/id00475/audio.wav
FAKE__id00475,1,FAKE,./processed_audio/FAKE/id00475/audio.wav
FAKE__id00475,1,FAKE,./processed_audio/FAKE/id00475/audio.wav
FAKE__id00475,1,FAKE,./processed_audio/FAKE/id00475/audio.wav
FAKE__id00475,1,FAKE,./processed_audio/FAKE/id00475/audio.wav
FAKE__id00475,1,FAKE,./processed_audio/FAKE/id00475/audio.wav
FAKE__id00475,1,FAKE,./processed_audio/FAKE/id00475/audio.wav
FAKE__id00475,1,FAKE,./processed_audio/FAKE/id00475/audio.wav
FAKE__id00475,1,FAKE,./processed_audio/FAKE/id00475/audio.wav
FAKE__id00475,1,FAKE,./processed_audio/FAKE/id00475/audio.wav
FAKE__id00475,1,FAKE,./processed_audio/FAKE/id00475/audio.wav
FAKE__id00475,1,FAKE,./processed_audio/FAKE/id00475/audio.wav
FAKE__id00475,1,FAKE,./processed_audio/FAKE/id00475/audio.wav
FAKE__id00475,1,FAKE,./processed_audio/FAKE/id00475/audio.wav
FAKE__id00476,1,FAKE,./processed_audio/FAKE/id00476/audio.wav
FAKE__id00476,1,FAKE,./processed_audio/FAKE/id00476/audio.wav
FAKE__id00476,1,FAKE,./processed_audio/FAKE/id00476/audio.wav
FAKE__id00476,1,FAKE,./processed_audio/FAKE/id00476/audio.wav
FAKE__id00476,1,FAKE,./processed_audio/FAKE/id00476/audio.wav
FAKE__id00476,1,FAKE,./processed_audio/FAKE/id00476/audio.wav
FAKE__id00476,1,FAKE,./processed_audio/FAKE/id00476/audio.wav
FAKE__id00476,1,FAKE,./processed_audio/FAKE/id00476/audio.wav
FAKE__id00476,1,FAKE,./processed_audio/FAKE/id00476/audio.wav
FAKE__id00476,1,FAKE,./processed_audio/FAKE/id00476/audio.wav
FAKE__id00476,1,FAKE,./processed_audio/FAKE/id00476/audio.wav
FAKE__id00476,1,FAKE,./processed_audio/FAKE/id00476/audio.wav
FAKE__id00476,1,FAKE,./processed_audio/FAKE/id00476/audio.wav
FAKE__id00476,1,FAKE,./processed_audio/FAKE/id00476/audio.wav
FAKE__id00476,1,FAKE,./processed_audio/FAKE/id00476/audio.wav
FAKE__id00476,1,FAKE,./processed_audio/FAKE/id00476/audio.wav
FAKE__id00476,1,FAKE,./processed_audio/FAKE/id00476/audio.wav
FAKE__id00476,1,FAKE,./processed_audio/FAKE/id00476/audio.wav
FAKE__id00476,1,FAKE,./processed_audio/FAKE/id00476/audio.wav
FAKE__id00476,1,FAKE,./processed_audio/FAKE/id00476/audio.wav
FAKE__id00476,1,FAKE,./processed_audio/FAKE/id00476/audio.wav
FAKE__id00476,1,FAKE,./processed_audio/FAKE/id00476/audio.wav
FAKE__id00476,1,FAKE,./processed_audio/FAKE/id00476/audio.wav
FAKE__id00476,1,FAKE,./processed_audio/FAKE/id00476/audio.wav
FAKE__id00476,1,FAKE,./processed_audio/FAKE/id00476/audio.wav
FAKE__id00476,1,FAKE,./processed_audio/FAKE/id00476/audio.wav
FAKE__id00476,1,FAKE,./processed_audio/FAKE/id00476/audio.wav
FAKE__id00478,1,FAKE,./processed_audio/FAKE/id00478/audio.wav
FAKE__id00478,1,FAKE,./processed_audio/FAKE/id00478/audio.wav
FAKE__id00478,1,FAKE,./processed_audio/FAKE/id00478/audio.wav
FAKE__id00478,1,FAKE,./processed_audio/FAKE/id00478/audio.wav
FAKE__id00478,1,FAKE,./processed_audio/FAKE/id00478/audio.wav
FAKE__id00478,1,FAKE,./processed_audio/FAKE/id00478/audio.wav
FAKE__id00478,1,FAKE,./processed_audio/FAKE/id00478/audio.wav
FAKE__id00478,1,FAKE,./processed_audio/FAKE/id00478/audio.wav
FAKE__id00478,1,FAKE,./processed_audio/FAKE/id00478/audio.wav
FAKE__id00478,1,FAKE,./processed_audio/FAKE/id00478/audio.wav
FAKE__id00478,1,FAKE,./processed_audio/FAKE/id00478/audio.wav
FAKE__id00478,1,FAKE,./processed_audio/FAKE/id00478/audio.wav
FAKE__id00478,1,FAKE,./processed_audio/FAKE/id00478/audio.wav
FAKE__id00478,1,FAKE,./processed_audio/FAKE/id00478/audio.wav
FAKE__id00478,1,FAKE,./processed_audio/FAKE/id00478/audio.wav
FAKE__id00478,1,FAKE,./processed_audio/FAKE/id00478/audio.wav
FAKE__id00478,1,FAKE,./processed_audio/FAKE/id00478/audio.wav
FAKE__id00478,1,FAKE,./processed_audio/FAKE/id00478/audio.wav
FAKE__id00478,1,FAKE,./processed_audio/FAKE/id00478/audio.wav
FAKE__id00478,1,FAKE,./processed_audio/FAKE/id00478/audio.wav
FAKE__id00518,1,FAKE,./processed_audio/FAKE/id00518/audio.wav
FAKE__id00518,1,FAKE,./processed_audio/FAKE/id00518/audio.wav
FAKE__id00518,1,FAKE,./processed_audio/FAKE/id00518/audio.wav
FAKE__id00518,1,FAKE,./processed_audio/FAKE/id00518/audio.wav
FAKE__id00518,1,FAKE,./processed_audio/FAKE/id00518/audio.wav
FAKE__id00518,1,FAKE,./processed_audio/FAKE/id00518/audio.wav
FAKE__id00518,1,FAKE,./processed_audio/FAKE/id00518/audio.wav
FAKE__id00518,1,FAKE,./processed_audio/FAKE/id00518/audio.wav
FAKE__id00518,1,FAKE,./processed_audio/FAKE/id00518/audio.wav
FAKE__id00518,1,FAKE,./processed_audio/FAKE/id00518/audio.wav
FAKE__id00518,1,FAKE,./processed_audio/FAKE/id00518/audio.wav
FAKE__id00518,1,FAKE,./processed_audio/FAKE/id00518/audio.wav
FAKE__id00518,1,FAKE,./processed_audio/FAKE/id00518/audio.wav
FAKE__id00518,1,FAKE,./processed_audio/FAKE/id00518/audio.wav
FAKE__id00518,1,FAKE,./processed_audio/FAKE/id00518/audio.wav
FAKE__id00518,1,FAKE,./processed_audio/FAKE/id00518/audio.wav
FAKE__id00518,1,FAKE,./processed_audio/FAKE/id00518/audio.wav
FAKE__id00518,1,FAKE,./processed_audio/FAKE/id00518/audio.wav
FAKE__id00518,1,FAKE,./processed_audio/FAKE/id00518/audio.wav
FAKE__id00518,1,FAKE,./processed_audio/FAKE/id00518/audio.wav
FAKE__id00518,1,FAKE,./processed_audio/FAKE/id00518/audio.wav
FAKE__id00518,1,FAKE,./processed_audio/FAKE/id00518/audio.wav
FAKE__id00518,1,FAKE,./processed_audio/FAKE/id00518/audio.wav
FAKE__id00518,1,FAKE,./processed_audio/FAKE/id00518/audio.wav
FAKE__id00518,1,FAKE,./processed_audio/FAKE/id00518/audio.wav
FAKE__id00518,1,FAKE,./processed_audio/FAKE/id00518/audio.wav
FAKE__id00518,1,FAKE,./processed_audio/FAKE/id00518/audio.wav
FAKE__id00518,1,FAKE,./processed_audio/FAKE/id00518/audio.wav
FAKE__id00518,1,FAKE,./processed_audio/FAKE/id00518/audio.wav
FAKE__id00518,1,FAKE,./processed_audio/FAKE/id00518/audio.wav
FAKE__id00518,1,FAKE,./processed_audio/FAKE/id00518/audio.wav
FAKE__id00518,1,FAKE,./processed_audio/FAKE/id00518/audio.wav
FAKE__id00518,1,FAKE,./processed_audio/FAKE/id00518/audio.wav
FAKE__id00518,1,FAKE,./processed_audio/FAKE/id00518/audio.wav
FAKE__id00701,1,FAKE,./processed_audio/FAKE/id00701/audio.wav
FAKE__id00701,1,FAKE,./processed_audio/FAKE/id00701/audio.wav
FAKE__id00701,1,FAKE,./processed_audio/FAKE/id00701/audio.wav
FAKE__id00701,1,FAKE,./processed_audio/FAKE/id00701/audio.wav
FAKE__id00701,1,FAKE,./processed_audio/FAKE/id00701/audio.wav
FAKE__id00701,1,FAKE,./processed_audio/FAKE/id00701/audio.wav
FAKE__id00701,1,FAKE,./processed_audio/FAKE/id00701/audio.wav
FAKE__id00701,1,FAKE,./processed_audio/FAKE/id00701/audio.wav
FAKE__id00701,1,FAKE,./processed_audio/FAKE/id00701/audio.wav
FAKE__id00701,1,FAKE,./processed_audio/FAKE/id00701/audio.wav
FAKE__id00701,1,FAKE,./processed_audio/FAKE/id00701/audio.wav
FAKE__id00701,1,FAKE,./processed_audio/FAKE/id00701/audio.wav
FAKE__id00701,1,FAKE,./processed_audio/FAKE/id00701/audio.wav
FAKE__id00701,1,FAKE,./processed_audio/FAKE/id00701/audio.wav
FAKE__id00701,1,FAKE,./processed_audio/FAKE/id00701/audio.wav
FAKE__id00701,1,FAKE,./processed_audio/FAKE/id00701/audio.wav
FAKE__id00701,1,FAKE,./processed_audio/FAKE/id00701/audio.wav
FAKE__id00701,1,FAKE,./processed_audio/FAKE/id00701/audio.wav
FAKE__id00761,1,FAKE,./processed_audio/FAKE/id00761/audio.wav
FAKE__id00761,1,FAKE,./processed_audio/FAKE/id00761/audio.wav
FAKE__id00761,1,FAKE,./processed_audio/FAKE/id00761/audio.wav
FAKE__id00761,1,FAKE,./processed_audio/FAKE/id00761/audio.wav
FAKE__id00761,1,FAKE,./processed_audio/FAKE/id00761/audio.wav
FAKE__id00761,1,FAKE,./processed_audio/FAKE/id00761/audio.wav
FAKE__id00761,1,FAKE,./processed_audio/FAKE/id00761/audio.wav
FAKE__id00761,1,FAKE,./processed_audio/FAKE/id00761/audio.wav
FAKE__id00761,1,FAKE,./processed_audio/FAKE/id00761/audio.wav
FAKE__id00761,1,FAKE,./processed_audio/FAKE/id00761/audio.wav
FAKE__id00761,1,FAKE,./processed_audio/FAKE/id00761/audio.wav
FAKE__id00761,1,FAKE,./processed_audio/FAKE/id00761/audio.wav
FAKE__id00761,1,FAKE,./processed_audio/FAKE/id00761/audio.wav
FAKE__id00761,1,FAKE,./processed_audio/FAKE/id00761/audio.wav
FAKE__id00761,1,FAKE,./processed_audio/FAKE/id00761/audio.wav
FAKE__id00761,1,FAKE,./processed_audio/FAKE/id00761/audio.wav
FAKE__id00761,1,FAKE,./processed_audio/FAKE/id00761/audio.wav
FAKE__id00761,1,FAKE,./processed_audio/FAKE/id00761/audio.wav
FAKE__id00761,1,FAKE,./processed_audio/FAKE/id00761/audio.wav
FAKE__id00761,1,FAKE,./processed_audio/FAKE/id00761/audio.wav
FAKE__id00761,1,FAKE,./processed_audio/FAKE/id00761/audio.wav
FAKE__id00761,1,FAKE,./processed_audio/FAKE/id00761/audio.wav
FAKE__id00761,1,FAKE,./processed_audio/FAKE/id00761/audio.wav
FAKE__id00781,1,FAKE,./processed_audio/FAKE/id00781/audio.wav
FAKE__id00781,1,FAKE,./processed_audio/FAKE/id00781/audio.wav
FAKE__id00781,1,FAKE,./processed_audio/FAKE/id00781/audio.wav
FAKE__id00781,1,FAKE,./processed_audio/FAKE/id00781/audio.wav
FAKE__id00781,1,FAKE,./processed_audio/FAKE/id00781/audio.wav
FAKE__id00781,1,FAKE,./processed_audio/FAKE/id00781/audio.wav
FAKE__id00781,1,FAKE,./processed_audio/FAKE/id00781/audio.wav
FAKE__id00781,1,FAKE,./processed_audio/FAKE/id00781/audio.wav
FAKE__id00781,1,FAKE,./processed_audio/FAKE/id00781/audio.wav
FAKE__id00781,1,FAKE,./processed_audio/FAKE/id00781/audio.wav
FAKE__id00781,1,FAKE,./processed_audio/FAKE/id00781/audio.wav
FAKE__id00781,1,FAKE,./processed_audio/FAKE/id00781/audio.wav
FAKE__id00781,1,FAKE,./processed_audio/FAKE/id00781/audio.wav
FAKE__id00781,1,FAKE,./processed_audio/FAKE/id00781/audio.wav
FAKE__id00781,1,FAKE,./processed_audio/FAKE/id00781/audio.wav
FAKE__id00781,1,FAKE,./processed_audio/FAKE/id00781/audio.wav
FAKE__id00781,1,FAKE,./processed_audio/FAKE/id00781/audio.wav
FAKE__id00781,1,FAKE,./processed_audio/FAKE/id00781/audio.wav
FAKE__id00781,1,FAKE,./processed_audio/FAKE/id00781/audio.wav
FAKE__id00781,1,FAKE,./processed_audio/FAKE/id00781/audio.wav
FAKE__id00781,1,FAKE,./processed_audio/FAKE/id00781/audio.wav
FAKE__id00781,1,FAKE,./processed_audio/FAKE/id00781/audio.wav
FAKE__id00830,1,FAKE,./processed_audio/FAKE/id00830/audio.wav
FAKE__id00830,1,FAKE,./processed_audio/FAKE/id00830/audio.wav
FAKE__id00830,1,FAKE,./processed_audio/FAKE/id00830/audio.wav
FAKE__id00830,1,FAKE,./processed_audio/FAKE/id00830/audio.wav
FAKE__id00830,1,FAKE,./processed_audio/FAKE/id00830/audio.wav
FAKE__id00830,1,FAKE,./processed_audio/FAKE/id00830/audio.wav
FAKE__id00830,1,FAKE,./processed_audio/FAKE/id00830/audio.wav
FAKE__id00830,1,FAKE,./processed_audio/FAKE/id00830/audio.wav
FAKE__id00830,1,FAKE,./processed_audio/FAKE/id00830/audio.wav
FAKE__id00830,1,FAKE,./processed_audio/FAKE/id00830/audio.wav
FAKE__id00830,1,FAKE,./processed_audio/FAKE/id00830/audio.wav
FAKE__id00830,1,FAKE,./processed_audio/FAKE/id00830/audio.wav
FAKE__id00830,1,FAKE,./processed_audio/FAKE/id00830/audio.wav
FAKE__id00830,1,FAKE,./processed_audio/FAKE/id00830/audio.wav
FAKE__id00830,1,FAKE,./processed_audio/FAKE/id00830/audio.wav
FAKE__id00830,1,FAKE,./processed_audio/FAKE/id00830/audio.wav
FAKE__id00830,1,FAKE,./processed_audio/FAKE/id00830/audio.wav
FAKE__id00830,1,FAKE,./processed_audio/FAKE/id00830/audio.wav
FAKE__id00830,1,FAKE,./processed_audio/FAKE/id00830/audio.wav
FAKE__id00830,1,FAKE,./processed_audio/FAKE/id00830/audio.wav
FAKE__id00830,1,FAKE,./processed_audio/FAKE/id00830/audio.wav
FAKE__id00830,1,FAKE,./processed_audio/FAKE/id00830/audio.wav
FAKE__id00944,1,FAKE,./processed_audio/FAKE/id00944/audio.wav
FAKE__id00944,1,FAKE,./processed_audio/FAKE/id00944/audio.wav
FAKE__id00944,1,FAKE,./processed_audio/FAKE/id00944/audio.wav
FAKE__id00944,1,FAKE,./processed_audio/FAKE/id00944/audio.wav
FAKE__id00944,1,FAKE,./processed_audio/FAKE/id00944/audio.wav
FAKE__id00944,1,FAKE,./processed_audio/FAKE/id00944/audio.wav
FAKE__id00944,1,FAKE,./processed_audio/FAKE/id00944/audio.wav
FAKE__id00944,1,FAKE,./processed_audio/FAKE/id00944/audio.wav
FAKE__id00944,1,FAKE,./processed_audio/FAKE/id00944/audio.wav
FAKE__id00944,1,FAKE,./processed_audio/FAKE/id00944/audio.wav
FAKE__id00944,1,FAKE,./processed_audio/FAKE/id00944/audio.wav
FAKE__id00944,1,FAKE,./processed_audio/FAKE/id00944/audio.wav
FAKE__id00944,1,FAKE,./processed_audio/FAKE/id00944/audio.wav
FAKE__id00944,1,FAKE,./processed_audio/FAKE/id00944/audio.wav
FAKE__id00944,1,FAKE,./processed_audio/FAKE/id00944/audio.wav
FAKE__id00944,1,FAKE,./processed_audio/FAKE/id00944/audio.wav
FAKE__id00987,1,FAKE,./processed_audio/FAKE/id00987/audio.wav
FAKE__id00987,1,FAKE,./processed_audio/FAKE/id00987/audio.wav
FAKE__id00987,1,FAKE,./processed_audio/FAKE/id00987/audio.wav
FAKE__id00987,1,FAKE,./processed_audio/FAKE/id00987/audio.wav
FAKE__id00987,1,FAKE,./processed_audio/FAKE/id00987/audio.wav
FAKE__id00987,1,FAKE,./processed_audio/FAKE/id00987/audio.wav
FAKE__id00987,1,FAKE,./processed_audio/FAKE/id00987/audio.wav
FAKE__id00987,1,FAKE,./processed_audio/FAKE/id00987/audio.wav
FAKE__id00987,1,FAKE,./processed_audio/FAKE/id00987/audio.wav
FAKE__id00987,1,FAKE,./processed_audio/FAKE/id00987/audio.wav
